,age,job,marital,education,default,balance,housing,loan,contact,month,duration,campaign,previous,poutcome,deposit
5865,30,management,married,tertiary,no,882,no,no,cellular,aug,102,6,0,unknown,no
5866,37,blue-collar,married,secondary,no,2924,no,no,cellular,jul,74,2,0,unknown,no
5867,31,unemployed,married,secondary,no,20,no,no,telephone,nov,52,1,0,unknown,no
5868,26,admin.,married,secondary,no,1417,yes,no,unknown,jun,60,3,0,unknown,no
5869,51,admin.,divorced,secondary,no,340,yes,no,unknown,may,186,1,0,unknown,no
5870,34,services,single,secondary,no,4062,yes,yes,cellular,may,29,1,0,unknown,no
5871,26,blue-collar,married,primary,no,133,no,yes,cellular,jul,57,3,0,unknown,no
5872,32,management,single,tertiary,no,0,yes,yes,cellular,nov,107,2,0,unknown,no
5873,38,services,married,secondary,no,8876,no,no,cellular,feb,280,1,1,failure,no
5874,52,admin.,married,secondary,no,423,yes,yes,cellular,oct,139,2,7,failure,no
5875,44,management,married,tertiary,no,58,yes,no,cellular,jul,72,3,0,unknown,no
5876,31,services,married,secondary,no,5,yes,no,unknown,may,216,1,0,unknown,no
5877,38,services,married,primary,no,175,no,no,unknown,jun,132,2,0,unknown,no
5878,32,housemaid,married,primary,no,1349,yes,no,cellular,aug,132,2,0,unknown,no
5879,41,blue-collar,married,primary,no,6596,yes,no,cellular,nov,88,1,0,unknown,no
5880,48,management,married,tertiary,no,1741,yes,yes,telephone,nov,40,1,0,unknown,no
5881,29,blue-collar,married,primary,no,25,yes,no,unknown,jun,188,2,0,unknown,no
5882,41,management,married,tertiary,no,0,yes,no,unknown,may,161,1,0,unknown,no
5883,49,management,married,tertiary,no,4374,yes,no,cellular,jul,68,3,0,unknown,no
5884,40,management,married,tertiary,no,16,no,yes,cellular,feb,47,4,0,unknown,no
5885,27,management,single,tertiary,no,574,yes,no,cellular,may,196,3,0,unknown,no
5886,45,blue-collar,single,secondary,no,615,yes,no,cellular,may,133,1,0,unknown,no
5887,48,entrepreneur,divorced,tertiary,no,0,yes,yes,unknown,jun,139,1,0,unknown,no
5888,31,services,married,secondary,no,395,no,no,cellular,jul,174,3,0,unknown,no
5889,45,blue-collar,married,primary,no,678,no,no,cellular,aug,104,3,0,unknown,no
5890,43,housemaid,married,primary,no,25,no,no,cellular,aug,121,2,0,unknown,no
5891,31,admin.,single,secondary,no,626,yes,no,unknown,may,211,1,0,unknown,no
5892,37,management,married,tertiary,no,165,no,no,cellular,aug,315,1,1,other,no
5893,38,self-employed,married,secondary,no,746,no,no,unknown,jun,256,3,0,unknown,no
5894,29,services,married,secondary,no,376,no,yes,telephone,jan,49,3,4,failure,no
5895,28,blue-collar,married,primary,no,-55,yes,no,unknown,may,361,2,0,unknown,no
5896,55,housemaid,divorced,primary,no,0,no,no,unknown,jun,398,2,0,unknown,no
5897,27,technician,divorced,secondary,no,21,yes,no,cellular,may,336,1,1,failure,no
5898,43,self-employed,married,tertiary,no,3003,no,no,cellular,aug,358,3,0,unknown,no
5899,29,management,single,tertiary,no,92,no,no,cellular,jun,101,1,5,success,no
5900,52,technician,divorced,secondary,no,511,no,yes,cellular,aug,98,4,0,unknown,no
5901,33,services,married,primary,no,6904,no,no,telephone,nov,114,2,0,unknown,no
5902,27,services,single,secondary,no,795,no,no,cellular,feb,101,3,0,unknown,no
5903,27,technician,single,secondary,no,0,no,no,cellular,feb,161,1,0,unknown,no
5904,31,management,married,tertiary,no,166,no,no,cellular,aug,392,6,0,unknown,no
5905,31,self-employed,married,secondary,no,157,yes,no,unknown,may,285,1,0,unknown,no
5906,45,technician,divorced,secondary,no,0,no,no,cellular,aug,64,2,0,unknown,no
5907,34,technician,single,secondary,no,0,no,no,cellular,aug,195,6,0,unknown,no
5908,48,management,divorced,tertiary,no,174,no,no,cellular,aug,290,2,0,unknown,no
5909,47,blue-collar,married,secondary,no,1536,yes,no,cellular,apr,41,1,4,other,no
5910,49,services,married,secondary,no,1114,no,no,cellular,nov,283,1,0,unknown,no
5911,55,retired,divorced,tertiary,no,816,no,no,cellular,nov,113,3,0,unknown,no
5912,51,management,single,tertiary,no,1202,yes,no,cellular,nov,99,1,0,unknown,no
5913,37,management,single,tertiary,no,600,yes,no,cellular,nov,116,2,1,failure,no
5914,33,technician,divorced,secondary,yes,6,no,no,cellular,aug,239,2,0,unknown,no
5915,33,blue-collar,married,unknown,no,2655,yes,no,cellular,nov,195,1,0,unknown,no
5916,29,management,single,tertiary,no,499,yes,no,cellular,may,338,1,0,unknown,no
5917,57,housemaid,divorced,primary,no,0,no,no,unknown,jun,97,1,0,unknown,no
5918,60,retired,married,secondary,no,197,no,no,cellular,oct,1386,1,0,unknown,no
5919,51,housemaid,married,primary,no,289,no,no,unknown,may,97,5,0,unknown,no
5920,45,technician,single,tertiary,no,5336,no,no,unknown,may,99,2,0,unknown,no
5921,45,admin.,married,secondary,no,434,no,no,cellular,aug,76,4,0,unknown,no
5922,39,management,married,tertiary,no,691,yes,yes,cellular,apr,517,1,1,failure,no
5923,25,blue-collar,single,secondary,no,-250,yes,no,unknown,may,456,1,0,unknown,no
5924,47,blue-collar,married,secondary,no,3696,yes,no,cellular,nov,635,3,2,failure,no
5925,34,blue-collar,married,secondary,no,2595,yes,yes,cellular,apr,126,1,2,other,no
5926,40,unemployed,married,secondary,no,1077,yes,yes,cellular,nov,148,2,0,unknown,no
5927,48,blue-collar,divorced,secondary,no,501,yes,no,cellular,may,12,5,0,unknown,no
5928,39,technician,single,tertiary,no,21,yes,no,unknown,may,58,1,0,unknown,no
5929,38,services,married,secondary,no,797,yes,no,cellular,apr,62,4,0,unknown,no
5930,32,services,single,secondary,no,1659,yes,no,unknown,may,120,6,0,unknown,no
5931,27,entrepreneur,married,secondary,no,97,yes,yes,cellular,may,13,3,0,unknown,no
5932,47,blue-collar,married,primary,no,2,yes,yes,cellular,nov,661,4,1,failure,no
5933,40,management,married,tertiary,no,384,no,no,cellular,apr,200,3,2,failure,no
5934,41,technician,married,tertiary,no,63,no,no,cellular,aug,36,3,0,unknown,no
5935,40,admin.,married,secondary,no,1327,yes,yes,unknown,may,76,2,0,unknown,no
5936,39,blue-collar,married,secondary,no,284,yes,yes,cellular,apr,1426,2,6,failure,no
5937,45,technician,married,secondary,no,3395,yes,no,cellular,nov,92,1,1,failure,no
5938,31,services,single,secondary,no,2038,yes,no,unknown,may,148,1,0,unknown,no
5939,27,admin.,single,secondary,no,15,no,yes,cellular,jul,177,1,0,unknown,no
5940,56,blue-collar,single,secondary,no,1187,yes,no,cellular,feb,47,2,0,unknown,no
5941,39,admin.,married,secondary,no,3047,yes,no,cellular,may,279,1,2,failure,no
5942,52,management,married,tertiary,no,11650,yes,no,cellular,nov,48,1,0,unknown,no
5943,58,management,single,tertiary,no,1387,yes,no,unknown,may,174,5,0,unknown,no
5944,48,technician,single,tertiary,no,0,no,no,unknown,jun,73,4,0,unknown,no
5945,33,blue-collar,single,secondary,no,1387,no,no,cellular,feb,185,1,0,unknown,no
5946,38,services,divorced,secondary,no,446,yes,no,unknown,jun,373,4,0,unknown,no
5947,42,technician,single,secondary,no,275,no,no,cellular,aug,31,8,0,unknown,no
5948,36,management,divorced,secondary,no,1655,yes,no,cellular,nov,155,2,0,unknown,no
5949,35,technician,single,secondary,no,196,yes,no,cellular,nov,318,1,0,unknown,no
5950,45,technician,single,tertiary,no,0,no,no,cellular,aug,87,4,0,unknown,no
5951,51,technician,married,secondary,no,1327,no,no,cellular,jul,21,2,0,unknown,no
5952,43,housemaid,married,primary,no,0,yes,no,cellular,aug,152,3,0,unknown,no
5953,45,technician,divorced,tertiary,no,206,no,no,cellular,aug,376,4,0,unknown,no
5954,30,admin.,single,secondary,no,523,no,yes,cellular,jun,136,3,1,success,no
5955,40,management,married,tertiary,no,0,no,no,cellular,aug,61,4,0,unknown,no
5956,56,services,married,primary,no,444,yes,no,unknown,jun,432,1,0,unknown,no
5957,48,management,divorced,tertiary,no,1401,yes,no,unknown,jun,72,3,0,unknown,no
5958,32,admin.,married,secondary,no,205,no,no,cellular,jul,197,3,0,unknown,no
5959,47,admin.,single,secondary,no,3957,yes,no,telephone,may,58,3,3,other,no
5960,30,technician,single,secondary,no,9645,no,yes,cellular,aug,130,10,0,unknown,no
5961,37,management,married,tertiary,no,620,yes,no,cellular,nov,93,3,0,unknown,no
5962,52,blue-collar,single,secondary,no,1541,yes,no,unknown,may,243,1,0,unknown,no
5963,49,retired,married,primary,no,-37,no,no,unknown,jul,191,2,0,unknown,no
5964,53,management,married,tertiary,no,-601,yes,no,unknown,may,509,2,0,unknown,no
5965,53,services,married,secondary,no,197,yes,no,cellular,apr,307,1,0,unknown,no
5966,34,technician,divorced,secondary,no,-276,yes,no,unknown,may,175,3,0,unknown,no
5967,40,admin.,married,secondary,no,824,yes,no,cellular,apr,359,1,0,unknown,no
5968,39,services,married,secondary,no,636,yes,no,telephone,may,15,1,0,unknown,no
5969,33,blue-collar,married,secondary,no,19,yes,no,cellular,feb,56,1,1,other,no
5970,41,blue-collar,married,secondary,no,641,yes,no,unknown,may,161,1,0,unknown,no
5971,31,management,single,tertiary,no,2983,yes,no,cellular,jul,153,1,0,unknown,no
5972,45,services,divorced,secondary,no,0,yes,yes,cellular,nov,173,1,1,failure,no
5973,23,admin.,single,secondary,no,252,yes,no,cellular,may,56,1,0,unknown,no
5974,51,management,divorced,tertiary,no,119,no,no,unknown,jun,112,2,0,unknown,no
5975,34,management,single,tertiary,no,171,yes,no,cellular,may,191,1,1,failure,no
5976,36,management,married,tertiary,no,0,yes,no,unknown,may,145,2,0,unknown,no
5977,42,admin.,divorced,secondary,no,-249,yes,no,cellular,jul,149,3,0,unknown,no
5978,33,management,married,tertiary,no,455,yes,yes,unknown,may,122,10,0,unknown,no
5979,46,management,married,secondary,no,10,yes,no,cellular,jul,122,7,0,unknown,no
5980,37,admin.,married,secondary,no,529,yes,no,cellular,sep,234,1,2,other,no
5981,33,management,single,tertiary,no,1859,yes,no,cellular,jan,1169,4,0,unknown,no
5982,30,admin.,single,secondary,no,613,yes,no,cellular,apr,180,2,1,failure,no
5983,53,technician,divorced,secondary,no,751,yes,no,unknown,may,343,4,0,unknown,no
5984,46,management,married,secondary,no,0,no,no,cellular,aug,38,6,0,unknown,no
5985,35,management,married,tertiary,no,1471,yes,yes,cellular,aug,236,3,0,unknown,no
5986,36,technician,single,secondary,no,7503,yes,no,unknown,jun,25,1,0,unknown,no
5987,46,technician,married,secondary,no,68,yes,yes,unknown,jun,87,3,0,unknown,no
5988,31,blue-collar,single,secondary,no,530,no,yes,cellular,nov,251,2,0,unknown,no
5989,52,management,married,tertiary,no,1319,yes,no,cellular,nov,113,1,0,unknown,no
5990,48,admin.,single,secondary,no,479,yes,yes,unknown,jun,533,3,0,unknown,no
5991,45,blue-collar,married,primary,no,360,no,no,unknown,jun,98,2,0,unknown,no
5992,36,management,single,tertiary,no,2163,no,no,cellular,jun,317,1,0,unknown,no
5993,53,retired,married,primary,no,136,yes,no,unknown,may,267,2,0,unknown,no
5994,35,management,married,tertiary,no,-196,yes,no,cellular,jul,216,2,0,unknown,no
5995,44,management,married,tertiary,no,4087,yes,no,unknown,may,457,5,0,unknown,no
5996,38,management,married,tertiary,no,1354,yes,no,cellular,jan,50,2,0,unknown,no
5997,44,blue-collar,married,primary,no,2,no,yes,telephone,jul,46,2,0,unknown,no
5998,51,housemaid,married,unknown,no,2337,yes,no,cellular,may,133,2,5,success,no
5999,32,technician,single,tertiary,no,514,yes,yes,cellular,may,138,1,1,failure,no
6000,59,blue-collar,married,primary,no,6212,yes,no,cellular,may,574,2,0,unknown,no
6001,31,management,single,tertiary,no,424,no,yes,cellular,aug,224,2,0,unknown,no
6002,52,management,married,tertiary,no,499,no,no,cellular,aug,115,4,0,unknown,no
6003,26,technician,married,tertiary,no,8,yes,yes,unknown,may,262,2,0,unknown,no
6004,40,services,married,secondary,no,1305,no,no,cellular,jul,255,1,0,unknown,no
6005,35,technician,single,secondary,no,300,yes,no,unknown,may,338,4,0,unknown,no
6006,54,admin.,married,primary,no,976,yes,no,unknown,jun,137,3,0,unknown,no
6007,36,entrepreneur,married,tertiary,no,2700,no,no,cellular,feb,99,3,0,unknown,no
6008,45,self-employed,married,tertiary,no,-497,yes,yes,cellular,nov,260,1,0,unknown,no
6009,29,unemployed,single,secondary,no,2424,no,no,cellular,feb,93,1,0,unknown,no
6010,49,management,divorced,tertiary,no,-2049,yes,no,unknown,may,169,3,0,unknown,no
6011,52,services,married,secondary,no,2081,yes,no,unknown,may,150,1,0,unknown,no
6012,52,management,married,secondary,no,189,no,no,cellular,aug,90,2,0,unknown,no
6013,47,unemployed,divorced,secondary,no,0,no,yes,cellular,jan,127,2,8,other,no
6014,33,services,divorced,secondary,no,327,yes,no,unknown,may,109,1,0,unknown,no
6015,30,technician,single,secondary,no,426,yes,no,telephone,nov,127,4,6,failure,no
6016,52,self-employed,divorced,secondary,no,1291,yes,no,cellular,nov,559,1,2,failure,no
6017,54,management,divorced,tertiary,no,3473,yes,no,cellular,aug,306,2,0,unknown,no
6018,59,retired,married,secondary,no,434,yes,no,unknown,may,63,3,0,unknown,no
6019,35,management,married,tertiary,no,105,yes,no,cellular,may,36,1,3,failure,no
6020,29,blue-collar,married,secondary,no,975,yes,no,unknown,may,265,2,0,unknown,no
6021,33,technician,single,secondary,no,-479,no,no,cellular,aug,235,1,0,unknown,no
6022,32,technician,married,primary,no,62,yes,yes,unknown,may,120,1,0,unknown,no
6023,50,blue-collar,married,primary,no,0,no,no,unknown,jun,199,4,0,unknown,no
6024,54,entrepreneur,married,secondary,no,0,no,no,unknown,jun,96,1,0,unknown,no
6025,49,technician,single,secondary,no,1202,yes,no,unknown,jun,122,1,0,unknown,no
6026,39,admin.,single,secondary,no,2854,yes,no,unknown,jun,64,1,0,unknown,no
6027,34,management,single,tertiary,no,9,no,no,cellular,jul,439,2,0,unknown,no
6028,31,self-employed,single,secondary,no,203,no,yes,cellular,nov,177,1,0,unknown,no
6029,46,technician,divorced,tertiary,no,0,yes,no,cellular,aug,249,5,0,unknown,no
6030,59,retired,married,secondary,no,2467,no,no,cellular,nov,972,2,0,unknown,no
6031,32,technician,married,tertiary,no,3850,yes,no,cellular,apr,63,4,0,unknown,no
6032,39,admin.,married,secondary,no,47,yes,no,cellular,aug,143,2,6,failure,no
6033,54,blue-collar,married,primary,no,1895,yes,no,cellular,apr,345,1,0,unknown,no
6034,33,technician,divorced,secondary,no,522,no,yes,cellular,jul,559,4,0,unknown,no
6035,59,blue-collar,married,secondary,yes,-918,yes,no,unknown,jun,253,2,0,unknown,no
6036,28,blue-collar,single,secondary,no,-193,no,no,cellular,jul,580,7,0,unknown,no
6037,48,blue-collar,married,secondary,no,48,yes,yes,unknown,may,144,1,0,unknown,no
6038,39,management,married,tertiary,no,0,yes,yes,cellular,jul,301,1,0,unknown,no
6039,41,technician,married,secondary,no,201,no,yes,cellular,jul,53,8,0,unknown,no
6040,33,admin.,single,secondary,no,598,yes,no,unknown,may,189,1,0,unknown,no
6041,37,management,married,primary,no,1506,no,no,cellular,nov,101,3,3,success,no
6042,30,admin.,married,tertiary,no,26,yes,no,cellular,apr,62,1,1,failure,no
6043,36,management,married,tertiary,no,1582,no,no,telephone,feb,26,2,1,failure,no
6044,53,blue-collar,divorced,primary,no,559,no,no,telephone,feb,16,5,0,unknown,no
6045,26,admin.,single,secondary,yes,0,yes,no,cellular,jul,157,2,0,unknown,no
6046,59,retired,married,primary,no,-411,no,no,cellular,jan,225,1,0,unknown,no
6047,44,blue-collar,single,secondary,no,36,yes,no,unknown,may,712,1,0,unknown,no
6048,55,unemployed,married,secondary,no,512,no,no,cellular,jan,70,1,0,unknown,no
6049,26,blue-collar,single,secondary,no,786,yes,yes,unknown,may,103,5,0,unknown,no
6050,41,blue-collar,married,primary,no,3658,yes,no,cellular,apr,268,1,1,failure,no
6051,28,management,single,tertiary,no,-227,yes,no,unknown,jun,298,2,0,unknown,no
6052,40,management,married,tertiary,no,423,yes,no,cellular,jul,134,24,0,unknown,no
6053,47,unemployed,divorced,secondary,no,947,no,no,cellular,feb,124,2,0,unknown,no
6054,39,services,married,primary,no,324,yes,no,cellular,may,340,2,4,failure,no
6055,38,blue-collar,married,secondary,no,0,yes,no,unknown,jun,254,1,0,unknown,no
6056,37,services,married,secondary,no,1694,yes,yes,cellular,jan,404,2,6,failure,no
6057,36,blue-collar,married,secondary,no,2894,yes,no,cellular,jul,747,1,0,unknown,no
6058,53,management,married,secondary,no,2693,no,no,cellular,nov,140,1,0,unknown,no
6059,47,technician,married,secondary,no,644,no,no,telephone,jan,54,3,13,failure,no
6060,28,management,single,tertiary,no,185,no,no,cellular,jan,651,2,0,unknown,no
6061,32,student,single,unknown,no,1583,yes,no,unknown,may,57,1,0,unknown,no
6062,25,management,single,tertiary,no,2399,yes,no,unknown,jun,193,2,0,unknown,no
6063,39,admin.,married,tertiary,no,1322,yes,no,cellular,sep,157,3,1,other,no
6064,60,retired,married,secondary,no,194,no,yes,cellular,jul,61,5,0,unknown,no
6065,39,admin.,married,secondary,no,1221,no,no,unknown,jun,97,1,0,unknown,no
6066,31,admin.,single,secondary,no,-302,yes,yes,unknown,may,235,5,0,unknown,no
6067,45,admin.,married,secondary,no,256,no,no,cellular,nov,135,2,0,unknown,no
6068,36,technician,single,secondary,yes,0,no,yes,cellular,aug,109,14,0,unknown,no
6069,44,services,married,secondary,no,1335,yes,no,cellular,jul,94,5,0,unknown,no
6070,33,unemployed,single,secondary,no,682,no,no,cellular,feb,251,1,0,unknown,no
6071,31,management,married,tertiary,no,0,no,no,cellular,aug,76,2,0,unknown,no
6072,38,admin.,divorced,secondary,no,3834,yes,no,cellular,apr,363,2,1,failure,no
6073,50,self-employed,married,secondary,no,5312,no,no,cellular,jul,106,3,0,unknown,no
6074,40,management,divorced,unknown,no,4095,yes,no,cellular,apr,281,1,0,unknown,no
6075,33,technician,married,secondary,no,0,no,no,cellular,aug,78,2,0,unknown,no
6076,42,admin.,married,secondary,no,-1386,yes,yes,cellular,jul,56,4,0,unknown,no
6077,42,management,single,tertiary,no,525,no,no,cellular,aug,127,2,0,unknown,no
6078,33,blue-collar,married,secondary,yes,2,no,no,unknown,may,74,4,0,unknown,no
6079,40,technician,married,unknown,no,0,no,yes,cellular,jul,161,1,0,unknown,no
6080,52,blue-collar,married,secondary,no,1500,no,yes,unknown,jun,109,3,0,unknown,no
6081,49,technician,married,secondary,no,378,no,no,unknown,jun,189,2,0,unknown,no
6082,30,management,single,tertiary,no,552,yes,no,cellular,aug,648,2,0,unknown,no
6083,26,blue-collar,single,secondary,no,-84,yes,yes,cellular,jul,63,5,0,unknown,no
6084,40,management,married,secondary,no,-240,no,yes,unknown,may,160,3,0,unknown,no
6085,30,blue-collar,married,secondary,no,501,yes,yes,unknown,may,514,1,0,unknown,no
6086,55,unemployed,married,tertiary,no,5345,no,no,unknown,may,278,1,0,unknown,no
6087,48,self-employed,married,secondary,no,1559,no,no,cellular,dec,520,3,3,failure,no
6088,28,technician,single,tertiary,no,0,yes,no,cellular,apr,217,2,0,unknown,no
6089,54,admin.,married,secondary,no,0,yes,yes,cellular,jul,117,1,0,unknown,no
6090,36,management,married,secondary,no,1989,no,no,unknown,jun,344,2,0,unknown,no
6091,34,admin.,single,secondary,no,598,yes,no,cellular,apr,365,1,1,failure,no
6092,39,housemaid,married,tertiary,no,94,no,no,cellular,aug,181,2,0,unknown,no
6093,66,retired,married,secondary,no,3473,no,no,cellular,apr,441,2,0,unknown,no
6094,42,blue-collar,married,secondary,no,349,yes,no,cellular,apr,226,2,0,unknown,no
